中国拟在建项目网	国家电投河南公司集中采购第20周采购计划38（开封分公司-材料）询价公告	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=30673489	河南		2020-05-12
中国拟在建项目网	联勤保障部队第九四〇医院医疗设备需求公示	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29864398	综合		2020-04-17
中国拟在建项目网	2020年04月17日北方魏家峁煤电有限责任公司魏家峁矿(600万吨)机械结构件检修(13%)202004询价书询价公告	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29835786	综合		2020-04-17
中国拟在建项目网	建水县人民医院钬激光等医疗设备采购项目公开招标公告	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29817149	云南		2020-04-16
中国拟在建项目网	安徽中医药大学2019年科研实验中心高端细胞分选系统配套采购项目澄清答疑公告	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29768639	安徽		2020-04-15
中国拟在建项目网	西安局集团公司延安机务段探伤能力补强用探伤、清洗及搬运设备购置项目招标公告	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29735240	陕西		2020-04-15
中国拟在建项目网	广汇能源股份有限公司2020年度办公用品集中采购项目三次公告	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29637467	新疆		2020-04-13
中国拟在建项目网	石家庄市中央商务区项目30#-32#地块及展示中心施工总承包工程项目-五金零星材料招标	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29600299	河北		2020-04-10
中国拟在建项目网	免疫分析仪公开招标第二次公告	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29530474	综合		2020-04-09
中国拟在建项目网	黑龙江八一农垦大学中西部项目实验楼仪器设备采购招标公告	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29412146	黑龙江		2020-04-07
中国拟在建项目网	中铁一局城轨公司杭州3-11项目采购辅助材料B	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29380305	浙江		2020-04-06
中国拟在建项目网	河南理工大学科技园有限责任公司高端传感应用研究院实验室项目-公开招标公告	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29333645	河南		2020-04-03
中国拟在建项目网	中航锂电项目地坪工程	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29322832	综合		2020-04-03
中国拟在建项目网	河南理工大学科技园有限责任公司高端传感应用研究院实验室项目招标公告	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29347932	河南		2020-04-03
中国拟在建项目网	即墨张家小庄商品房项目（一标段）五金日杂招标	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29263952	山东		2020-04-02
中国拟在建项目网	国家电投集团宁夏能源铝业有限公司青铜峡分公司5月份材料计划询价公告	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29250578	宁夏		2020-04-02
中国拟在建项目网	南昌县塔城卫生院医疗设备项目	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29246092	新疆		2020-04-01
中国拟在建项目网	甘肃省人民医院手术显微镜等设备政府采购项目第二次公开招标公告	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29187642	甘肃		2020-03-31
中国拟在建项目网	大庆市城建大项目管理办公室铁人中学迁建工程弱电设备及安装采购项目招标延期公告3	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29179752	黑龙江		2020-03-31
中国拟在建项目网	二局四川分-中粮武侯瑞府1号地块零星材料采购招标	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29089112	四川		2020-03-29
中国拟在建项目网	赣州市南康区环宇招标代理有限公司关于江西省大余县职业中等专业学校教学专业设备项目的竞争性磋商公告	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29079111	江西		2020-03-28
中国拟在建项目网	二局四川分-天府汇中心项目零星材料采购招标	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29050500	四川		2020-03-27
中国拟在建项目网	赣州市南康区环宇招标代理有限公司关于江西省大余县职业中等专业学校教学专业设备项目（项目编号：NKHY2020-DY-C002）的竞争性磋商公告	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=29063962	江西		2020-03-27
中国拟在建项目网	闽侯县建顺房屋征收服务中心办公设备采购项目其它	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=28961307	福建		2020-03-25
中国拟在建项目网	激光切割	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=28876494	综合		2020-03-23
中国拟在建项目网	中国人民解放军联勤保障部队第九六七医院2019年度医疗设备采购项目（第二批）公开招标公告	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=28796502	辽宁		2020-03-20
中国拟在建项目网	舟曲县人民医院医疗器械采购项目公开招标公告	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=28792974	甘肃		2020-03-20
中国拟在建项目网	中国人民解放军联勤保障部队第九六七医院2019年度医疗设备采购项目公开招标公告	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=28815837	综合		2020-03-20
中国拟在建项目网	山东罗欣乐康制药有限公司固体及液体制剂车间设备采购	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=28655185	山东		2020-03-17
中国拟在建项目网	即墨张家小庄商品房项目（一标段）五金日杂材料零星采购招标	http://projectinfo.bhi.com.cn/Projects/BiddingDetail.aspx?id=28623119	山东		2020-03-16
必联网	激光清洗机-SZTUEQ2020019（2020.5.27）	http://www.ebnew.com/businessShow/646064749.html	深圳市		2020-05-14
中国比地招标	山西省太原市妇幼保健院血液检测类（进口）-18医疗设备公开招标公告2020JHG048	http://www.bidizhaobiao.com/info-99023702.html	太原		2020-05-15
中国比地招标	山西省太原市妇幼保健院血液检测类相关医疗设备（国产）-15公开招标采购公开招标公告2020JHG046	http://www.bidizhaobiao.com/info-99023705.html	太原		2020-05-15
中国比地招标	太原市妇幼保健院血液检测类（进口）-18医疗设备公开招标采购招标公告	http://www.bidizhaobiao.com/info-99006006.html	太原		2020-05-14
中国比地招标	血液检测类相关医疗设备（国产）-15公开招标公告	http://www.bidizhaobiao.com/info-99006007.html	太原		2020-05-14
